CompanyId,Text
73795933,"Provádění služeb v oboru inženýrská geodézie. Měření jeřábových drah, sloupových jeřábů, jeřábových drážek dle ČSN 73 5130, kontrolní měření geometrických parametrů prostorové polohy objektů dle ČSN 73 0212-3, mapové podklady dle ČSN 01 3410, 3411, vytyčování staveb ČSN 73 0420, geometrické plány."
1354175,"Podlahové štěrbinové vyústky, podlahové vyústky, štěrbiny, vyústky,bazénové vyústky, bazénové štěrbiny,"
44323409,"Činnost autoškol, provádíme výcvik skupin AM, A1, A (na motocyklech Honda) a skupiny B. Zálohové platby bez navýšení, zvýhodnění studentům SŠ. Zajišťujeme kondiční jízdy, školení řidičů, učebnice + testy na CD k dispozici."
3438295,"Zabýváme se inženýrskou činností v oblasti vodního hospodářství. Nabízíme návrhy a realizace jednotek na úpravu vody a čištění odpadních vod. Zajistíme projekty formou dodávky na klíč, zpracujeme projekční dokumentaci, vytvoříme operační manuál, stavby uvedeme do provozu včetně garančního testu."
60998814,Nabídka vedení účetnictví. Zpracovávání ekonomických výkazů.
45638136,"Provozujeme pizzerii s nabídkou pizzy i bezlepkové, těstovin, dezertů, alkoholických i nealkoholických nápojů. V letních měsících je k dispozici zahrádka. Umožňujeme bezdrátové připojení k internetu i posezení v nekuřáckém salonku."
26301504,"Zabýváme se zahraniční a vnitrostátní přepravou hromadných substrátů, kontejnerů, nadrozměrných kusů a investičních celků na evropských vodních cestách. Zajišťujeme kontinentální říční přepravu. Poskytujeme dopravní poradenství v návaznosti na zahraniční obchod."
9833498,"Jsme součástí Sirane group, který má sídlo v Anglii v Telfordu. Vyrábíme obalové materiály pro Gastro, Agro a lékařský průmysl. Naše výrobky jsou buď recyklovatelné nebo kompostovatelné."
4747291,"V e-shopu můžete zakoupit ochranné roušky a respirátory FFP2 od českého výrobce Promedor24, které jsou certifikovány v EU. Spolehlivá ochrana s účinností filtrace až 98%."
62580523,"Rekonstrukce bytového jádry, koupelen, bytů, domů, kanceláří, půdních vestaveb a výrobních prostor jsou hlavní náplní naší činnosti. Provádíme také přestavby, dostavby a stavební úpravy budov na klíč. Převážně stavební úpravy, rekonstrukce, opravy a stavby realizujeme v Praze a okolí."
2524031,"Snažím se měnit svět realit a ukázat tak, že práce s realitním makléřem je bezstarostná. Pracuji na doporučení od spokojených klientů, se kterými jsem v uplynulých letech spolupracovala při koupi, prodeji či pronájmu nemovitostí. Zajistím profesionální prezentaci včetně videoprohlídek, 3D prohlídek."
70298009,"Zajistíme pravidelný úklid komerčních objektů a domácností, po stavebních pracech, po malování a řemeslných pracech, čištění koberců a mytí oken."
43340679,Nabízím truhlářské služby.
545210,První písemná zpráva pochází z roku 1365. Obec se nachází v nadmořské výšce 535 metrů.
45031908,Nabízím masáže a lymfodrenáže.
7129343,Provoz restaurace.
8200696,Provádím celkový úklid bytů a domů.
7312245,"Pomůžeme Vám zlevnit Vaše přepravy a zvýšit efektivitu. Pořádáme firemní školení, workshopy, individuální poradenství, pomáháme s organizací výběrových řízení."
88336298,"Provozujeme jídelnu s obsluhou. Nabízíme českou kuchyni. Kuřecí, vepřový a holandský řízek, sekanou, hotová jídla jako svíčkovou, maďarský, hovězí, plzeňský guláš. Čepujeme pivo Kozel, malinovku, Kofolu a další studené a teplé nápoje."
67376649,Nabízíme přepravu zásilek a kurýrní služby.
88249051,Prodej moravských sudových a lahvových moravských i zahraničních vín. Zajištění vín na svatby a jiné společenské akce.
67007813,"Justiční akademiezabezpečuje vzdělávání osob působících v okruhu působnosti resortu Ministerstva spravedlnosti. V oblasti vzdělávání dále koordinuje činnost s činností soudů, státních zastupitelství a dalších institucí.Organizuje a provádí odborné vzdělání soudců a státních zástupců, vzdělávání a výchovu justičních a právních čekatelů, a dalších osob, u nichž tak stanoví zvláštní právní předpis nebo ministerstvo."
44794860,"Vedení on-line účetnictví. Specializace na manažerské hlášení v anglickém a německém jazyce dle EU standardů, vedení účetnictví, mezd, daňové evidence. Mzdové účetnictví pro střední podniky. Vedeme účetnictví pro SVJ a družstva. Účetní a ekonomické poradenství. Outsourcing administrativních služeb."
88766314,"Internetový prodej laminátových podlah Kronoswiss Noblesse a Kronoswiss Elite a příslušenství. Nabídka podlahových lišt, podkladů, čističů a mopů značky Bona."
29194750,"Realitní společnost nabízí prodej a pronájem nemovitostí, byty, RD, pozemky, rekreační objekty, nájemní domy, developerské projekty, výstavbu bytů. Provádíme výkup pozemků. Nabízíme kompletní realitní, právní a finanční servis i správu nemovitostí. Garantujeme bezpečnou úhradu kupní ceny."
26948770,"Pořádání kurzů, tréninků a motivačních programů."
65670027,"Provoz tanečního souboru zaměřeného na standardní a latinsko-americké tance. Nabízíme kurzy společenského tance a tanečních vystoupení pro všechny věkové kategorie. Nabízíme ukázky a předtančení vhodné na plesy, večírky, prezentace."
47142758,"Zabývám se zakázkovou výrobou nábytku, bytových doplňků a kuchyňských linek. Dále dodávám komody, knihovny, postele, stoly, vybavení dětských i obývacích pokojů, kanceláří, ložnic a předsíní. Realizuji schody i dveře."
2317656,"Provozujeme pánské, dětské i dámské kadeřnictví."
17318556,"Naše společnost je výrobcem a prodejcem přírodního pohankového čaje. Dali jsme si za cíl učinit zdravý životní styl jednoduchým a dostupným pro každého klienta. Náš produkt je zdrojem zdraví a energie. Proto jej volí tisíce spotřebitelů, ale i desítky obchodních řetězců."
45927324,"Nabízím zasklívání profilem Synelog pro dodatečnou montáž izolačních skel do starších oken včetně rámování obrazů a pískování skla. Poskytuji zasklení balkónů a lodžií, renovace starých rámů. Prodávám komůrkové desky z polykarbonátu, příslušenství, tmel, silikony a další."
26259761,"Zabýváme se projekcí, realizací, montáženi a servisem slunečních fotovoltaických elektráren, které jsou schopny přeměnit sluneční energii na energii elektrickou. Nabízíme solární otočné elektrárny a stacionární fotovoltaické elektrárny."
7178727,"Realizace a prodej parapetů, žaluzií, oken, dveří a dalších doplňků. Jsme výhradní realizační firma. Do našeho sortimentu patří především parapety řezané na míru vnitřní a vnější, okna, dveře, sítě, žaluzie, rolety. Děláme spoustu doplňků a barevných kontrastů co jsou na trhu. Máme odbornou montáž."
65271653,Jsme zedníci - živnostníci a .provádíme veškeré zednické činnosti zabývající se zednickými pracemi už víc než 35 let
63232251,"Provádíme povrchovou úpravu práškovými barvami komaxit, nástřiky a renovace bytových doplňků."
87908077,"Zajišťujeme kompletní instalatérské práce. Zaměřujeme se také na plynová zařízení, kotelny, topení a další. Nabízíme havarijní servis."
28167031,"Zajišťujeme pravidelný i jednorázový úklid, údržbu chodníků a travnatých ploch, zahradnický servis i údržbářské práce. Dodáváme a doplňujeme hygienické vybavení."
47557958,"Provádíme likvidaci pařezů, kácení stromů, odvoz větví, likvidaci křovin."
63965046,"Nabízím výuku anglického jazyka. Poskytuji pravidelné, dramatické i intenzivní kurzy. Zaměřuji se na procvičování psaní teoretického textu, rozvíjení schopnosti kriticky hodnotit tvrzení, přesvědčení a postoje či rozvíjení diskusní dovednosti."
45136467,Provozuji taxi službu.
40340759,"Nabídka stavebních, výkopových, zemních, demoličních a zednických prací, terénních úprav a zámkových dlažeb."
18922660,"Nabídka podlahářských prací. Pokládání dřevěných, korkových, plovoucích a PVC podlah i koberců. Provádíme broušení, lakování a renovace parket."
71634576,"Nebankovní půjčky bez poplatků, americké hypotéky bez registrů, konsolidace půjček s bezkonkurenčními podmínkami. Vypracování nejvýhodnější nabídky zdarma. Vyplatíme nevýhodné zástavy a exekuce, přeúvěrujeme všechny vaše předražené půjčky. Nenahlížíme do bankovního registru, neinkasujeme žádné poplatky předem! Vaše sny a plány Vám pomáháme plnit již od roku 1992."
10212213,Nabízíme stavební práce.
1811517,"Nabízím služby znalce v oblasti elektrotechniky, kybernetiky a ekonomiky."
27235211,Nabízíme stavební a interiérové práce.
12745847,"Daňový poradce poskytuje právní pomoc a finančně ekonomické rady ve věcech daní, odvodů, poplatků a jiných podobných plateb, jakož i ve věcech, které s daněmi přímo souvisejí."
48075540,Nabídka služeb realitní kanceláře.
44224001,"Provozujeme turistickou ubytovnu s nabídkou ubytování v 5 čtyřlůžkových pokojích. K dispozici je lednice, varná konvice, stolní nádobí či sociální zařízení. Dále u nás najdete společenskou místnost s malou kuchyňkou a stolním nádobím."
62116631,"Nabízím překlady všeobecných, ekonomických, právnických a technických textů. Zajišťuji tlumočení maďarského jazyka."
69267367,"Montáž nábytku a kuchyňských linek, instalační práce, internetová kabeláž a další."
26868873,"Vlastníme 25 vozových jednotek, specializujeme se na dopravu chladírenskými a mrazírenskými vozy, plachtovými návěsy i vespeciálním režimu ADR. Naší specializací je sběrná služba, urgentní přepravy a celovozové nakládky. Jezdíme hlavně Španělsko a Portugalsko, další státy EU, vnitrostátní přeprava.Těšíme se, že se i vy stanete našimi spokojenými obchodními partnery a zákazníky.Kontaktní osoba:Lubomír Janírek - jednatel739 284 781, fax 571 610 630valasi-trans@valasi-trans.cz _"
49146041,"Autorizovaný prodej značek Adidas a Nike (obuv, konfekce, doplňky). Prodáváme hokejovou a fotbalovou výstroj. Sortiment zboží je určen pro hráče i brankáře, kteří sportují jak rekreačně, tak i vrcholově. V nabídce je kompletní výstroj a výzbroj od firem Bauer, Rbk, CCM, Easton a dalších."
8697825,"Moderní minipivovar s restaurací a bezbariérovým přístupem. Součástí restaurace je bowling a zahrádka s vjezdem pro cyklisty. Na čepu najdete světlou nepasterovanou 11°, 13° a sezónní pivní speciály."
60733501,"Vyvíjíme a vyrábíme měniče napětí a regulátory pro alternátory. Nabízíme napájecí, spínané a stabilizované zdroje, nabíječky EZS a odpojovače. Dále se také zabýváme výrobou průmyslových LED svítidel."
12730939,"Patříme k ryze českým, specializovaným výrobcům návnad a nástrah pro sportovní rybolov a krmiv pro zájmové chovy. Vycházíme pouze z vlastních receptur, bez přebalování cizích výrobků."
4652886,"Prodáváme nábytek pro domácnosti, kanceláře, čekárny, recepce či jiné zařízení."
30066,"Zabýváme se výrobou kožené galanterie z pravé kůže, syntetických materiálů a polyesterů. Nabízíme peněženky, aktovky, kabelky a cestovní kufry z materiálů useň a syntetika."
74836731,"Provádění rekonstrukcí bytových jader, obkladů, dlažeb a omítek."
